"ID","OpeBal","RediscBills","SlFacility","SdFacility","Repo","RevRepo","OmoSales","OmoRepay","PmSales","PmRepay","Crr","NetWdas","StatAlloc","JvCash","NetClr","NdicPrem","OMajor","RecDate"
"1100","105179.81","0","35630.13","57200","0","0","0","0","0","0","0","0","0","0","0","0","0","1/22/2016",
"1099","150092.96","0","0","129939","0","0","0","0","0","0","0","0","0","0","0","0","0","1/21/2016",
"1098","162226.86","0","2897.5","104815","0","0","0","0","0","0","0","0","0","0","0","0","0","1/20/2016",
"1097","809444.72","0","0","201646","0","0","0","0","0","0","0","0","0","0","0","0","0","1/19/2016",
"1096","225654.77","0","190","98900","0","0","0","0","0","0","0","0","0","0","0","0","0","1/13/2016",
"1095","776643.19","0","0","165550","0","0","0","0","0","0","0","0","0","0","0","0","0","1/12/2016",
"1094","887236.5","0","0","143300","0","0","0","0","0","0","0","0","0","0","0","0","0","1/11/2016",
"1092","349403.31","0","0","125916","0","0","0","0","0","0","0","0","0","0","0","0","0","1/8/2016",
"1093","374102.76","0","0","126140","0","0","0","0","0","0","0","0","0","0","0","0","0","1/7/2016",
"1091","382860.15","0","0","87634","0","0","0","0","0","0","0","0","0","0","0","0","0","1/6/2016",
"1090","1000233.82","0","25606.3","147990","0","0","0","0","0","0","0","0","0","0","0","0","0","1/5/2016",
"1089","948789.6","0","0","186700","0","0","0","0","0","0","0","0","0","0","0","0","0","1/4/2016",
"1088","811752","0","0","144077","0","0","61950.7","0","0","0","0","0","0","0","0","0","0","12/30/2015",
"1087","798065.75","0","0","157000","0","0","138788.9","178810.73","0","0","0","0","0","0","0","0","0","12/29/2015",
"1084","608454","0","996.02","156998","0","0","0","0","0","0","0","0","0","0","0","0","0","12/23/2015",
"1085","678607.73","0","3058.81","120401","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/2015",
"1086","235093.39","0","3364.66","115746","0","0","0","0","0","0","0","0","0","0","0","0","0","12/21/2015",
"1083","472143.95","0","5067.02","139200","0","0","0","0","0","0","0","0","0","0","0","0","0","12/17/2015",
"1082","1069573.5","0","3886.16","159500","0","0","0","0","0","0","0","0","0","0","0","0","0","12/16/2015",
"1081","1031831.1","0","3698.07","161980","0","0","0","0","0","0","0","0","0","0","0","0","0","12/15/2015",
"1080","516282.87","0","4896.82","154000","0","0","0","0","0","0","0","0","0","0","0","0","0","12/14/2015",
"1079","559779","0","4754.13","153000","0","0","0","0","50000","0","0","0","0","0","0","0","0","12/11/2015",
"1078","334357.72","0","5363.91","132000","0","0","0","0","0","0","0","0","0","0","0","0","0","12/10/2015",
"1077","819253.63","0","2214.69","138477","0","0","0","0","0","0","0","0","0","0","0","0","0","12/9/2015",
"1076","885010.34","0","1574.79","148790","0","0","0","0","0","0","0","0","0","0","0","0","0","12/8/2015",
"1075","885570.12","0","2716.29","157000","0","0","0","0","0","0","0","0","0","0","0","0","0","12/7/2015",
"1074","897488.13","0","2422.5","150200","0","0","0","0","0","0","0","0","0","0","0","0","0","12/4/2015",
"1073","467735.53","0","6116.43","146219","0","0","0","0","129176.29","129176.29","0","0","0","0","0","0","0","12/3/2015",
"1072","477872.88","0","7440.21","121610","0","0","47694.65","0","0","0","0","0","0","0","0","0","0","12/2/2015",
"1071","767911.8","0","14876.38","150000","0","0","0","0","0","0","0","0","0","0","0","0","0","12/1/2015",
"1070","402612.17","0","15618.1","152500","0","0","0","0","0","0","0","0","0","0","0","0","0","11/30/2015",
"1069","428161.95","0","0","143800","0","0","0","0","0","0","0","0","0","0","0","0","0","11/27/2015",
"1068","290472.82","0","380","135988","0","0","0","162387.91","0","0","0","0","0","0","0","0","0","11/26/2015",
"1067","201337.48","0","20874.59","119345","0","0","0","0","0","0","0","0","0","0","0","0","0","11/25/2015",
"1066","554580.18","0","6234.42","152985.8","0","0","0","0","0","0","0","0","0","0","0","0","0","11/24/2015",
"1065","564756.41","0","6803.9","150932","0","0","0","0","0","0","0","0","0","0","0","0","0","11/23/2015",
"1064","244578.29","0","35880.85","111568","0","0","0","0","0","0","0","0","0","0","0","0","0","11/20/2015",
"1063","296583.71","0","36801.11","120021","0","0","0","0","119928.51","119938.48","0","0","0","0","0","0","0","11/19/2015",
"1062","294533.69","0","5689.31","137938","0","0","0","0","0","0","0","0","0","0","0","0","0","11/18/2015",
"1060","723537.91","0","6618.41","154456","0","0","0","0","0","0","0","0","0","0","0","0","0","11/17/2015",
"1061","717845.24","0","5639.53","153884","0","0","0","0","0","0","0","0","0","0","0","0","0","11/16/2015",
"1059","486481.08","0","9655.33","145799","0","0","0","0","70000","0","0","0","0","0","0","0","0","11/13/2015",
"1058","369722.59","0","17793.69","138980","0","0","0","179607.86","0","0","0","0","0","0","0","0","0","11/12/2015",
"1057","355386.04","0","12285.22","148990","0","0","0","0","0","0","0","0","0","0","0","0","0","11/11/2015",
"1056","735005.49","0","6693.89","163358","0","0","0","0","0","0","0","0","0","0","0","0","0","11/10/2015",
"1055","709617.93","0","6943.99","157488","0","0","0","0","0","0","0","0","0","0","0","0","0","11/9/2015",
"1054","363384.67","0","6790.41","157499","0","0","0","0","0","0","0","0","0","0","0","0","0","11/6/2015",
"1053","365923.53","0","4762.77","139788","0","0","0","0","0","0","0","0","0","0","0","0","0","11/5/2015",
"1052","366146.73","0","5850.48","138146.73","0","0","0","0","0","0","0","0","0","0","0","0","0","11/4/2015",
"1051","759637.35","0","6321.65","150785","0","0","0","0","0","0","0","0","0","0","0","0","0","11/3/2015",
"1050","750132.06","0","6124.18","157426","0","0","0","0","0","0","0","0","0","0","0","0","0","11/2/2015",
"1049","253964.62","0","38490.68","128974","0","0","0","0","0","0","0","0","0","0","0","0","0","10/30/2015",
"1048","153940.78","0","45829","90281.79","0","0","0","187010.98","0","0","0","0","0","0","0","0","0","10/29/2015",
"1047","178087.08","0","29682.52","93364","0","0","0","0","0","0","0","0","0","0","0","0","0","10/28/2015",
"1046","415499.67","0","35887.11","128908","0","0","0","0","0","0","0","0","0","0","0","0","0","10/27/2015",
"1045","406929.57","0","33643.5","121402","0","0","0","0","0","0","0","0","0","0","0","0","0","10/26/2015",
"1044","292764.25","0","74144.57","110609","0","0","0","0","138172.89","138172.89","0","0","0","0","0","0","0","10/22/2015",
"1043","354989.66","0","83209.74","112402","0","0","0","0","0","0","0","0","0","0","0","0","0","10/21/2015",
"1042","630232.04","0","42588.69","117478","0","0","0","0","0","0","0","0","0","0","0","0","0","10/20/2015",
"1041","752637.37","0","28774.46","115423","0","0","0","0","0","0","0","0","0","0","0","0","0","10/19/2015",
"1040","852453.99","0","23657.37","133346","0","0","0","0","0","0","0","0","0","0","0","0","0","10/16/2015",
"1039","612579.35","0","20410.13","136858.9","0","0","0","283658.96","0","0","0","0","0","0","0","0","0","10/15/2015",
"1038","636967.28","0","20410.13","139799","0","0","0","0","0","0","0","0","0","0","0","0","0","10/14/2015",
"1037","888999.11","0","19574.51","148163","0","0","0","0","0","0","0","0","0","0","0","0","0","10/13/2015",
"1036","1035752.88","0","14473.34","136121","0","0","0","0","0","0","0","0","0","0","0","0","0","10/12/2015",
"1035","1080010.89","0","18853.51","159487","0","0","0","0","0","0","0","0","0","0","0","0","0","10/9/2015",
"1034","922852","0","26737.1","162498","0","0","0","0","127078.91","127078.91","0","0","0","0","0","0","0","10/8/2015",
"1033","274573.26","0","35121.75","113486","0","0","0","0","0","0","0","0","0","0","0","0","0","10/7/2015",
"1032","482544.57","0","33658.5","128954","0","0","0","0","0","0","0","0","0","0","0","0","0","10/6/2015",
"1031","314521.05","0","32011.32","102787","0","0","0","0","0","0","0","0","0","0","0","0","0","10/5/2015",
"1030","125157.23","0","31361.56","95620","0","0","0","197966.45","0","0","0","0","0","0","0","0","0","10/2/2015",
"1029","270394.91","0","38595.71","124163","0","0","53081.41","0","0","0","0","0","0","0","0","0","0","9/30/2015",
"1028","314834.16","0","47363.99","113622","0","0","0","0","0","0","0","0","0","0","0","0","0","9/29/2015",
"1027","242573.03","0","94622.9","76500","0","0","0","191418.04","100905.87","100886.29","0","0","0","0","0","0","0","9/28/2015",
"1026","67405.9","0","203416.01","25500","0","0","0","0","0","0","0","0","0","0","0","0","0","9/23/2015",
"1025","80497.8","0","97310.57","17500","0","0","0","0","0","0","0","0","0","0","0","0","0","9/22/2015",
"1024","108359.46","0","101399.88","49202","0","0","0","0","0","0","0","0","0","0","0","0","0","9/21/2015",
"1023","193221.43","0","83683.56","51910","0","0","0","0","45000","0","0","0","0","0","0","0","0","9/18/2015",
"1022","251811.65","0","96521.37","18626","0","0","0","0","41613.83","76581.38","0","0","0","0","0","0","0","9/17/2015",
"1021","460919.51","0","130250.07","36000","0","0","0","0","0","0","0","0","0","0","0","0","0","9/16/2015",
"1020","381978.62","0","32724.79","137394","0","0","0","0","0","0","0","0","0","0","0","0","0","9/15/2015",
"1019","376832.58","0","30892.37","155693","0","0","0","0","0","0","0","0","0","0","0","0","0","9/14/2015",
"1018","184844.58","0","26332.37","143001","0","0","0","0","0","0","0","0","0","0","0","0","0","9/11/2015",
"1017","195643.05","0","24347.98","142120","0","0","0","101530.92","0","0","0","0","0","0","0","0","0","9/10/2015",
"1016","234604.86","0","23654.46","152450","0","0","0","0","0","0","0","0","0","0","0","0","0","9/9/2015",
"1015","249499.04","0","21776.28","131416","0","0","0","0","0","0","0","0","0","0","0","0","0","9/8/2015",
"1014","248933.57","0","20823.81","131416","0","0","0","0","0","0","0","0","0","0","0","0","0","9/7/2015",
"1013","150014.78","0","18230.67","129963","0","0","0","0","0","0","0","0","0","0","0","0","0","9/4/2015",
"1012","147494.24","0","19654.49","63795","0","0","0","114856.66","172850.15","172850.15","0","0","0","0","0","0","0","9/3/2015",
"1011","145665.16","0","14909.82","105455","0","0","0","0","0","0","0","0","0","0","0","0","0","9/2/2015",
"1010","144645.15","0","22141.13","118731","0","0","0","0","0","0","0","0","0","0","0","0","0","9/1/2015",
"1009","172987.97","0","36656.78","113900","0","0","0","0","0","0","0","0","0","0","0","0","0","8/31/2015",
"1008","264715.35","0","111711.99","54200","0","0","0","0","0","0","0","0","0","0","0","0","0","8/28/2015",
"1007","64499.88","0","211952.66","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","8/27/2015",
"1006","71978.28","0","173380.16","7500","0","0","0","0","0","0","0","0","0","0","0","0","0","8/26/2015",
"1005","54917.13","0","120489.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8/25/2015",
"1004","94915.72","0","94934.4","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","8/24/2015",
"1003","72255.77","0","70378.19","2500","0","0","0","0","0","0","0","0","0","0","0","0","0","8/21/2015",
"1002","79625.79","0","39208.31","32700","0","0","0","0","62436.51","62436.51","0","0","0","0","0","0","0","8/20/2015",
"1001","81273.86","0","39653.33","9800","0","0","0","0","0","0","0","0","0","0","0","0","0","8/19/2015",
"1000","94357.87","0","36810.6","9800","0","0","0","0","0","0","0","0","0","0","0","0","0","8/18/2015",
"999","110998.75","0","54878.35","10600","0","0","0","0","0","0","0","0","0","0","0","0","0","8/17/2015",
"998","95877.36","0","28256.55","17400","0","0","0","0","70000","0","0","0","0","0","0","0","0","8/14/2015",
"997","28098.72","0","95920.8","10500","0","0","0","183210.77","0","0","0","0","0","0","0","0","0","8/13/2015",
"996","65909.61","0","145147.95","7500","0","0","0","0","0","0","0","0","0","0","0","0","0","8/12/2015",
"995","86336.79","0","55462.65","11600","0","0","0","0","0","0","0","0","0","0","0","0","0","8/11/2015",
"994","178474.67","0","50971.3","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","8/10/2015",
"993","100461.67","0","94410.99","19000","0","0","0","0","0","0","0","0","0","0","0","0","0","8/7/2015",
"992","54539.96","0","17501.99","48600","0","0","0","0","195177.87","195177.87","0","0","0","0","0","0","0","8/6/2015",
"991","145438.75","0","0","130940","0","0","39612.49","0","0","0","0","0","0","0","0","0","0","8/5/2015",
"990","174031.26","0","0","140244","0","0","33657.01","0","0","0","0","0","0","0","0","0","0","8/4/2015",
"989","164586.93","0","0","147022","0","0","59411.33","0","0","0","0","0","0","0","0","0","0","8/3/2015",
"988","230498.68","0","0","129437","0","0","83616.52","0","0","0","2731.11","0","0","0","0","0","0","7/31/2015",
"987","178504.67","0","1337.5","142400","0","0","96357.6","102668.16","0","0","0","0","0","0","0","0","0","7/30/2015",
"986","325976.31","0","7941.33","111661","0","0","91423.81","0","0","0","0","0","0","0","0","0","0","7/29/2015",
"985","175382.5","0","19708.92","75767","0","0","0","0","0","0","0","0","0","0","0","0","0","7/28/2015",
"984","80965.85","0","1424.53","87600","0","0","0","0","0","0","0","0","0","0","0","0","0","7/27/2015",
"983","69763.78","0","35816.92","10500","0","0","0","0","0","0","0","0","0","0","0","0","0","7/23/2015",
"982","58192.71","0","57241.66","2000","0","0","0","0","127962.9","159888.56","0","0","0","0","0","0","0","7/22/2015",
"981","85929.58","0","15615.76","48000","0","0","0","124491.15","0","0","0","0","0","0","0","0","0","7/16/2015",
"980","77302.43","0","760","74400","0","0","0","0","0","0","0","0","0","0","0","0","0","7/15/2015",
"979","72437.79","0","5607.09","63200","0","0","0","0","0","0","0","0","0","0","0","0","0","7/14/2015",
"978","70468.04","0","4636","102157","0","0","0","0","0","0","0","0","0","0","0","0","0","7/13/2015",
"977","88921.7","0","6175","118810","0","0","179047.61","0","0","0","0","0","0","0","0","0","0","7/10/2015",
"976","226250.5","0","3323","150000","0","0","0","0","50403.15","70562.36","0","0","0","0","0","0","0","7/9/2015",
"975","261813.71","0","0","115353","0","0","0","0","0","0","0","0","0","0","0","0","0","7/8/2015",
"974","138204.36","0","5106.05","141071","0","0","88933.62","0","0","0","0","0","0","0","0","0","0","7/7/2015",
"973","241009.14","0","0","146156","0","0","66617.4","0","0","0","0","0","0","0","0","0","0","7/6/2015",
"972","269691.01","0","1900","125818","0","0","78146.08","0","0","0","45684.92","0","0","0","0","0","0","7/3/2015",
"971","182648.26","0","0","117017","0","0","28069.77","260304.83","0","0","0","0","0","0","0","0","0","7/2/2015",
"970","183495.48","0","0","129985","0","0","0","0","0","0","0","0","0","0","0","0","0","7/1/2015",
"969","171598.69","0","5428.3","132193","0","0","0","0","0","0","0","0","0","0","0","0","0","6/30/2015",
"968","138956.39","0","4750","142040","0","0","89877.12","0","0","0","0","0","0","0","0","0","0","6/29/2015",
"967","290269.75","0","0","114000","0","0","114269.06","0","0","0","0","0","217667.91","0","0","0","0","6/26/2015",
"966","58515.23","0","23137.65","22000","0","0","0","168954.59","120529.29","134567.73","0","0","0","0","0","0","0","6/25/2015",
"965","45946.11","0","34825.31","7650","0","0","0","0","0","0","0","0","0","0","0","0","0","6/24/2015",
"964","48747.62","0","21805.59","15700","0","0","0","0","0","0","0","0","0","0","0","0","0","6/23/2015",
"963","67937.8","0","8944.23","22050","0","0","0","0","0","0","0","0","0","0","0","0","0","6/22/2015",
"962","100439.09","0","1170.27","54000","0","0","0","0","80220","0","0","0","0","0","0","0","0","6/19/2015",
"961","94014.16","0","13544.72","38900","0","0","0","0","143643.63","170176.79","0","0","0","0","0","0","0","6/18/2015",
"960","130626.8","0","4185.04","15900","0","0","0","0","0","0","0","0","0","0","0","0","0","6/17/2015",
